name_eng,url
Won-sik Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---005won
Rubén Mateo,https://www.baseball-reference.com/register/player.fcgi?id=mateo-001rub
So-Gyeong So,https://www.baseball-reference.com/register/player.fcgi?id=so----000so-
Ki-Hyeon Son,https://www.baseball-reference.com/register/player.fcgi?id=son---000ki-
Sang-Jeong Son,https://www.baseball-reference.com/register/player.fcgi?id=son---000san
Hyo-Sang Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---000hyo
In-sin Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---000in-
Hyuk-kwon Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--002hyu
Ryan Jackson,https://www.baseball-reference.com/register/player.fcgi?id=jackso001rya
Min-Seong Kwon,https://www.baseball-reference.com/register/player.fcgi?id=gwon--000min
Gye-seong Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---000gye
Seok-man Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---000seo
Gyeong-Jin Park,https://www.baseball-reference.com/register/player.fcgi?id=park--000kyo
Kit Pellow,https://www.baseball-reference.com/register/player.fcgi?id=pellow001kit
Luther Hackman,https://www.baseball-reference.com/register/player.fcgi?id=hackma001lut
Yeon-Cheol Ho,https://www.baseball-reference.com/register/player.fcgi?id=heo---000yeo
Jin-wong Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---005jin
Hyeong-jin Ra,https://www.baseball-reference.com/register/player.fcgi?id=ra----000hye
Martin Vargas,https://www.baseball-reference.com/register/player.fcgi?id=vargas001mar
Micah Bowie,https://www.baseball-reference.com/register/player.fcgi?id=bowie-001mic
Ron Chiavacci,https://www.baseball-reference.com/register/player.fcgi?id=chiava001ron
Hyuk-gil Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--004hyu
Ik-seong Chou,https://www.baseball-reference.com/register/player.fcgi?id=chou--000ik-
Nelson Cruz,https://www.baseball-reference.com/register/player.fcgi?id=cruz--001nel
Seong-Soo Hong,https://www.baseball-reference.com/register/player.fcgi?id=hong--001seo
Sung Woo Kang,https://www.baseball-reference.com/register/player.fcgi?id=kang--003seo
Ki Tai Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---012gi-
Israel Alcántara,https://www.baseball-reference.com/register/player.fcgi?id=alcant001isr
Ma-tae Hong,https://www.baseball-reference.com/register/player.fcgi?id=hong--000ma-
Mark Kiefer,https://www.baseball-reference.com/register/player.fcgi?id=kiefer001mar
Mu-Hak Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---006mu-
Soo-Hoon Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---005soo
Tae-Soo Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---022tae
Myung Chul Kwon,https://www.baseball-reference.com/register/player.fcgi?id=kwon--000mye
Seung-hun Paek,https://www.baseball-reference.com/register/player.fcgi?id=paek--000seu
Hyuk Son,https://www.baseball-reference.com/register/player.fcgi?id=son---000hye
Sang-mu Yun,https://www.baseball-reference.com/register/player.fcgi?id=yun---001san
Mun-gi Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---000mun
Yun-Chae Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---000yoo
Eddy Díaz,https://www.baseball-reference.com/register/player.fcgi?id=diaz--002edd
Yong Duk Han,https://www.baseball-reference.com/register/player.fcgi?id=han---000yon
U-gu Hwang,https://www.baseball-reference.com/register/player.fcgi?id=hwang-000u-g
Jong-seok Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---004jon
Sang-cheon Ko,https://www.baseball-reference.com/register/player.fcgi?id=ko----000san
Chang-hun Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---005cha
Sang-hyeon Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---010san
Song-yeong Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---000son
Jin-guk Maeng,https://www.baseball-reference.com/register/player.fcgi?id=maeng-000jin
Ángel Peña,https://www.baseball-reference.com/register/player.fcgi?id=pena--001ang
Hye-jeong Yu,https://www.baseball-reference.com/register/player.fcgi?id=yu----000hye
Yeong-Min Yu,https://www.baseball-reference.com/register/player.fcgi?id=yu----003yeo
Mike Fyhrie,https://www.baseball-reference.com/register/player.fcgi?id=fyhrie001mic
Dong-min Shin,https://www.baseball-reference.com/register/player.fcgi?id=shin--001don
Yong-Ho Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--000yon
Jun Ho,https://www.baseball-reference.com/register/player.fcgi?id=ho----002jun
Ji Hoon Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000ji-
Hyun Hee Kwak,https://www.baseball-reference.com/register/player.fcgi?id=kwak--000hye
Jeong-sang Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---005jeo
Julio Mañón,https://www.baseball-reference.com/register/player.fcgi?id=manon-001jul
Gang-Yoo Park,https://www.baseball-reference.com/register/player.fcgi?id=park--000gan
Brian Cooper,https://www.baseball-reference.com/register/player.fcgi?id=cooper001bri
Yong Ho,https://www.baseball-reference.com/register/player.fcgi?id=ho----000yon
Edwin Hurtado,https://www.baseball-reference.com/register/player.fcgi?id=hurtad002edw
Seung-nam Jun,https://www.baseball-reference.com/register/player.fcgi?id=jun---000seu
Jae-hak Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---006jae
Jin-yu Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---006jin
Al Martin,https://www.baseball-reference.com/register/player.fcgi?id=martin001alb
Seung-jun O,https://www.baseball-reference.com/register/player.fcgi?id=o-----000seu
Ji Hyun Ryu,https://www.baseball-reference.com/register/player.fcgi?id=yu----000ji-
Yeong-jae Song,https://www.baseball-reference.com/register/player.fcgi?id=song--000yeo
Mario Encarnación,https://www.baseball-reference.com/register/player.fcgi?id=encarn001mar
I-gap Hwang,https://www.baseball-reference.com/register/player.fcgi?id=hwang-000i-g
Jang-hyeon Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---001jan
Jong-Seong Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---005jon
Man-Yun Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000man
Sang-hun Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---008san
Jeong-tae Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---005jeo
Je-hun Shim,https://www.baseball-reference.com/register/player.fcgi?id=shim--000je-
Yong-soo Son,https://www.baseball-reference.com/register/player.fcgi?id=son---001yon
Min-guk Song,https://www.baseball-reference.com/register/player.fcgi?id=song--000min
Seong-je Yang,https://www.baseball-reference.com/register/player.fcgi?id=yang--000seo
Kevin Hodges,https://www.baseball-reference.com/register/player.fcgi?id=hodges001kev
Hyun Uk Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---012hye
Mendy López,https://www.baseball-reference.com/register/player.fcgi?id=lopez-001men
Troy O'Leary,https://www.baseball-reference.com/register/player.fcgi?id=oleary001tro
Won Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000won
Sang-Hoon Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---001san
Chang-Keun Park,https://www.baseball-reference.com/register/player.fcgi?id=park--005cha
Kwon-soo Park,https://www.baseball-reference.com/register/player.fcgi?id=park--000kwo
Ju-il Shin,https://www.baseball-reference.com/register/player.fcgi?id=shin--000ju-
Jae Ik Song,https://www.baseball-reference.com/register/player.fcgi?id=song--000jae
Soo-geun Song,https://www.baseball-reference.com/register/player.fcgi?id=song--000soo
Hyeon-sik Yun,https://www.baseball-reference.com/register/player.fcgi?id=yun---000hye
Hyeong-guk Yun,https://www.baseball-reference.com/register/player.fcgi?id=yun---001hye
Mike Coolbaugh,https://www.baseball-reference.com/register/player.fcgi?id=coolba001mic
Tae-gyun Han,https://www.baseball-reference.com/register/player.fcgi?id=han---000tae
Satoshi Iriki,https://www.baseball-reference.com/register/player.fcgi?id=iriki-001sat
Min Ho Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---010min
Yu-bong Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000yu-
Chae-jin Kwak,https://www.baseball-reference.com/register/player.fcgi?id=kwak--000cha
Dong Soo Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---008don
Min-taek Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---000min
Dae-un Paek,https://www.baseball-reference.com/register/player.fcgi?id=paek--000dae
Tae-soo Yun,https://www.baseball-reference.com/register/player.fcgi?id=yun---000tae
Jeong-gwon Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---000jeo
Kyoung Taek Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---000gye
Horacio Estrada,https://www.baseball-reference.com/register/player.fcgi?id=estrad001hor
Emiliano Giron,https://www.baseball-reference.com/register/player.fcgi?id=giron-001emi
Jin-seok Ho,https://www.baseball-reference.com/register/player.fcgi?id=ho----000jin
Seong-yeol Jeong,https://www.baseball-reference.com/register/player.fcgi?id=jeong-003seo
Seok Cheon Kang,https://www.baseball-reference.com/register/player.fcgi?id=kang--002seo
Hong-jip Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---002hon
Jang-baek Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000jan
Jeong Su Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---017jeo
Mu-seong Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---002mu-
Roberto Mejía,https://www.baseball-reference.com/register/player.fcgi?id=mejia-001rob
Len Picota,https://www.baseball-reference.com/register/player.fcgi?id=picota002len
Min Ki Shin,https://www.baseball-reference.com/register/player.fcgi?id=shin--000min
Hyeok Song,https://www.baseball-reference.com/register/player.fcgi?id=song--000hye
Shane Bowers,https://www.baseball-reference.com/register/player.fcgi?id=bowers001sha
Micah Franklin,https://www.baseball-reference.com/register/player.fcgi?id=frankl001mic
Jeong-dae Aum,https://www.baseball-reference.com/register/player.fcgi?id=aum---000jeo
Min-cheol Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---000min
Dong-rak Chou,https://www.baseball-reference.com/register/player.fcgi?id=chou--000don
Jung Suk Jang,https://www.baseball-reference.com/register/player.fcgi?id=chang-000jeo
Nae-yeong Ka,https://www.baseball-reference.com/register/player.fcgi?id=ka----000nae
U-jin Oh,https://www.baseball-reference.com/register/player.fcgi?id=oh----000u-j
Byung Won Ahn,https://www.baseball-reference.com/register/player.fcgi?id=an----002bye
Jea Jung Chang,https://www.baseball-reference.com/register/player.fcgi?id=jang--002jae
Brent Cookson,https://www.baseball-reference.com/register/player.fcgi?id=cookso001bre
Mun Hoe Her,https://www.baseball-reference.com/register/player.fcgi?id=ho----000mun
Gwang-hyi Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---001gwa
Se-jung Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000se-
Byeong-seok Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---000bye
Gyeong-Min Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---004gye
Il-ui Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---000il-
Manny Martínez,https://www.baseball-reference.com/register/player.fcgi?id=martin005man
Yong-jin Park,https://www.baseball-reference.com/register/player.fcgi?id=park--001yon
Seong-bo Shim,https://www.baseball-reference.com/register/player.fcgi?id=shim--000seo
Eung Gook Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000weo
Joo-Yong Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---002joo
Yeong-hwa Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---009yeo
O-hyeon Kwon,https://www.baseball-reference.com/register/player.fcgi?id=kwon--000o-h
Dong Wook Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---011don
Myeong-ho Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---001mye
In-jae Pyon,https://www.baseball-reference.com/register/player.fcgi?id=pyon--000in-
Boi Rodriguez,https://www.baseball-reference.com/register/player.fcgi?id=rodrig001fer
Yeong-gyun Chang,https://www.baseball-reference.com/register/player.fcgi?id=chang-000yeo
Narciso Elvira,https://www.baseball-reference.com/register/player.fcgi?id=elvira001nar
Ryan Glynn,https://www.baseball-reference.com/register/player.fcgi?id=glynn-001rya
Joon Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---003joo
Jun-min Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---003jun
Nam-Yeol Moon,https://www.baseball-reference.com/register/player.fcgi?id=moon--000nam
Tae Won Choi,https://www.baseball-reference.com/register/player.fcgi?id=chou--000tae
Sang Jin Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---016san
Tae Han Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---013tae
Du-il Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---000du-
Travis Smith,https://www.baseball-reference.com/register/player.fcgi?id=smith-002tra
Seong-jin Chang,https://www.baseball-reference.com/register/player.fcgi?id=chang-002seo
Gyeong-hun Chou,https://www.baseball-reference.com/register/player.fcgi?id=chou--000gye
Victor Cole,https://www.baseball-reference.com/register/player.fcgi?id=cole--001vic
Hak-jae Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000hak
Ho Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000ho-
Seong-gyun Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---010seo
Jong-min Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---005jon
Bo-hyeon Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---000bo-
Won-guk Song,https://www.baseball-reference.com/register/player.fcgi?id=song--000won
Ty Woods,https://www.baseball-reference.com/register/player.fcgi?id=woods-001tyr
Jae-hyeok Chang,https://www.baseball-reference.com/register/player.fcgi?id=chang-000jae
Hyeon Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---000hye
Amaury García,https://www.baseball-reference.com/register/player.fcgi?id=garcia002ama
Byeong-jun Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---002bye
Dae-won Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---001dae
Ju-taek Lim,https://www.baseball-reference.com/register/player.fcgi?id=lim---000ju-
Jin-ho Pang,https://www.baseball-reference.com/register/player.fcgi?id=pang--000jin
José Parra,https://www.baseball-reference.com/register/player.fcgi?id=parra-002jos
Chang-ho Seo,https://www.baseball-reference.com/register/player.fcgi?id=seo---000cha
Guk-hwan Shin,https://www.baseball-reference.com/register/player.fcgi?id=shin--000guk
Jae-ung Shin,https://www.baseball-reference.com/register/player.fcgi?id=shin--000jae
Hwan-In Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--000hwa
Pil Joong Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000pil
Yong-ju Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---004yon
U-ho Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---000u-h
Jang-Hyi Park,https://www.baseball-reference.com/register/player.fcgi?id=park--000jan
Corey Paul,https://www.baseball-reference.com/register/player.fcgi?id=paul--001cor
Seong-min Seo,https://www.baseball-reference.com/register/player.fcgi?id=seo---002seo
