name_eng_x,url,name_new,name_kor,name_eng_y
Sean Nolin,https://www.baseball-reference.com/register/player.fcgi?id=nolin-001sea,sean nolin,놀린,Sean Patrick Nolin
Seung-hyun Ryu,https://www.baseball-reference.com/register/player.fcgi?id=ryu---000seu,seung hyun ryu,류승현,Seung-Hyun Ryu
Ronnie Williams,https://www.baseball-reference.com/register/player.fcgi?id=willia007ron,ronnie williams,로니,Ronnie Ellis Williams
Tyler Eppler,https://www.baseball-reference.com/register/player.fcgi?id=eppler000tyl,tyler eppler,애플러,Tyler Austin Eppler
Jae Hong Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---023jae,jae hong lee,이재홍,Jae-Hong Lee
Ju Hyeong Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---001juh,ju hyeong lee,이주형,Ju-Hyeong Lee
Ju Seong Park,https://www.baseball-reference.com/register/player.fcgi?id=park--004joo,ju seong park,박주성,Ju-Seong Park
Odrisamer Despaigne,https://www.baseball-reference.com/register/player.fcgi?id=despai000odr,odrisamer despaigne,데스파이네,Odrisamer Despaigne
Myeong Seong Go,https://www.baseball-reference.com/register/player.fcgi?id=ko----000myu,myeong seong ko,고명성,Myeong-Seong Ko
Yu Soo Jun,https://www.baseball-reference.com/register/player.fcgi?id=jeon--000seu,yu soo jeon,전유수,Yu-Soo Jeon
Chang Jae Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---015cha,chang jae lee,이창재,Chang-Jae Lee
Jung Hyun Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---010jun,jung hyun lee,이정현,Jung-Hyun Lee
Sang Woo Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---029san,sang woo lee,이상우,Sang-Woo Lee
Sang Woo Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---029san,sang woo lee,이상우,Sang-Woo Lee
Seung Hyuk Yang,https://www.baseball-reference.com/register/player.fcgi?id=yang--006seu,seung hyuk yang,양승혁,Seung-Hyuk Yang
Won Tae Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---002won,won tae cho,조원태,Won-Tae Cho
Robel García,https://www.baseball-reference.com/register/player.fcgi?id=garcia004rob,robel garcia,가르시아,Robel García
Jun Hyuk Heo,https://www.baseball-reference.com/register/player.fcgi?id=heo---003jun,jun hyuk heo,허준혁,Jun-Hyuk Heo
Ho Eun Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000hoe,ho eun kim,김호은,Ho-Eun Kim
Jae-wook Park,https://www.baseball-reference.com/register/player.fcgi?id=park--003jae,jae wook park,박재욱,Jae-Wook Park
Yong Taik Park,https://www.baseball-reference.com/register/player.fcgi?id=park--002yon,yong taik park,박용택,Yong-Taik Park
Rio Ruiz,https://www.baseball-reference.com/register/player.fcgi?id=ruiz--001rio,rio ruiz,루이즈,Rio Noble Ruiz
Seong Geun Bae,https://www.baseball-reference.com/register/player.fcgi?id=bae---000sun,seong geun bae,배성근,Seong-Geun Bae
Mu Geun Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---001moo,mu geun cho,조무근,Mu-Geun Cho
Se Jin Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---000sej,se jin cho,조세진,Se-Jin Jo
Tae Yang Han,https://www.baseball-reference.com/register/player.fcgi?id=han---001tae,tae yang han,한태양,Tae-Yang Han
Dae Woo Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---002dae,dae woo kim,김대우,Dae-Woo Kim
Jae Yu Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---024jae,jae yu kim,김재유,Jae-Yu Kim
Min Ki Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---028min,min ki kim,김민기,Min-Ki Kim
Min Soo Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---027min,min soo kim,김민수,Min-Soo Kim
Se Min Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000sem,se min kim,김세민,Se-Min Kim
Dae-ho Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---000dae,dae ho lee,이대호,Dae-Ho Lee
Kang Jun Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---000kan,kang jun lee,이강준,Kang-Jun Lee
Seung Heon Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---017seu,seung heon lee,이승헌,Seung-Heon Lee
Jun Won Seo,https://www.baseball-reference.com/register/player.fcgi?id=seo---003jun,jun won seo,서준원,Jun-Won Seo
Glenn Sparkman,https://www.baseball-reference.com/register/player.fcgi?id=sparkm000gle,glenn sparkman,스파크맨,Glenn Sparkman
Matt Dermody,https://www.baseball-reference.com/register/player.fcgi?id=dermod001mat,matt dermody,더모디,Matt Dermody
Beom Mo Jeong,https://www.baseball-reference.com/register/player.fcgi?id=jeong-000beo,beom mo jeong,정범모,Beom-Mo Jeong
Jin Gi Jeong,https://www.baseball-reference.com/register/player.fcgi?id=chung-001jin,jin gi jeong,정진기,Jin-Gi Jeong
Dong Yeon Kang,https://www.baseball-reference.com/register/player.fcgi?id=kang--001don,dong yeon kang,강동연,Dong-Yeon Kang
Eung Min Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000weu,eung min kim,김응민,Eung-Min Kim
Geon Tae Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---003jun,geon tae kim,김건태,Geon-Tae Kim
Ki Hwan Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000kih,ki hwan kim,김기환,Ki-Hwan Kim
Tae Gyeong Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---030tae,tae gyeong kim,김태경,Tae-Gyeong Kim
Nick Martini,https://www.baseball-reference.com/register/player.fcgi?id=martin007nic,nick martini,마티니,Nick Martini
Dong Soo Park,https://www.baseball-reference.com/register/player.fcgi?id=park--002don,dong soo park,박동수,Dong-Soo Park
Wes Parsons,https://www.baseball-reference.com/register/player.fcgi?id=parson000wes,wes parsons,파슨스,Wes Parsons
Sung Pyo Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---005sun,sung pyo kim,김성표,Sung-Pyo Kim
Dae Han Lim,https://www.baseball-reference.com/register/player.fcgi?id=lim---000dae,dae han lim,임대한,Dae-Han Lim
Seung Kyu Park,https://www.baseball-reference.com/register/player.fcgi?id=park--002seu,seung kyu park,박승규,Seung-Kyu Park
Yo Han Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---000yoh,yo han cho,조요한,Yo-Han Cho
Kevin Cron,https://www.baseball-reference.com/register/player.fcgi?id=cron--000kev,kevin cron,크론,Kevin Cron
Gyeong Won Jun,https://www.baseball-reference.com/register/player.fcgi?id=jun---000gye,gyeong won jeon,전경원,Gyeong-Won Jeon
Jae Hyun Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---020jae,jae hyun kim,김재현,Jae-Hyun Kim
Juan Lagares,https://www.baseball-reference.com/register/player.fcgi?id=lagare001jua,juan lagares,라가레스,Juan Lagares
Hyun Seok Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---009hye,hyun seok lee,이현석,Hyun-Seok Lee
Shawn Morimando,https://www.baseball-reference.com/register/player.fcgi?id=morima000sha,shawn morimando,모리만도,Shawn Morimando
Iván Nova,https://www.baseball-reference.com/register/player.fcgi?id=nova--001iva,ivan nova,노바,Iván Nova
Jun Hyeok Oh,https://www.baseball-reference.com/register/player.fcgi?id=oh----000joo,jun hyeok oh,오준혁,Jun-Hyeok Oh
Jae Young Shin,https://www.baseball-reference.com/register/player.fcgi?id=shin--001jae,jae young shin,신재영,Jae-Young Shin
Tae Hyeon Yun,https://www.baseball-reference.com/register/player.fcgi?id=yun---001tae,tae hyeon yoon,윤태현,Tae-Hyeon Yoon
Se Chang Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--000sec,se chang choi,최세창,Se-Chang Choi
Ho Nam,https://www.baseball-reference.com/register/player.fcgi?id=nam---000ho-,ho nam,남호,Ho Nam
Dong Hyun Bae,https://www.baseball-reference.com/register/player.fcgi?id=bae---000don,dong hyun bae,배동현,Dong-Hyun Bae
Ryon Healy,https://www.baseball-reference.com/register/player.fcgi?id=healy-000ryo,ryon healy,힐리,Ryon Cristopher Healy
Han Min Jo,https://www.baseball-reference.com/register/player.fcgi?id=jo----000han,han min cho,조한민,Han-Min Jo
In Wook Jung,https://www.baseball-reference.com/register/player.fcgi?id=jeong-002in-,in wook jeong,정인욱,In-Wook Jung
Jin Ho Jung,https://www.baseball-reference.com/register/player.fcgi?id=chung-000jin,jin ho jeong,정진호,Jin-Ho Jung
Jin Ho Jung,https://www.baseball-reference.com/register/player.fcgi?id=chung-000jin,jin ho jeong,정진호,Jin-Ho Jeong
Ji Soo Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000jee,ji soo kim,김지수,Ji-Soo Kim
Jin-Young Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---014jin,jin young kim,김진영,Jin-Young Kim
Min Ha Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---013min,min ha kim,김민하,Min-Ha Kim
Tae-Kyun Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---001tae,tae kyun kim,김태균,Tae-Kyun Kim
Dong Wook Moon,https://www.baseball-reference.com/register/player.fcgi?id=moon--000don,dong wook moon,문동욱,Dong-Wook Moon
Dong Uk Oh,https://www.baseball-reference.com/register/player.fcgi?id=oh----000don,dong uk oh,오동욱,Dong-Uk Oh
Ju-hong Park,https://www.baseball-reference.com/register/player.fcgi?id=park--000ju-,ju hong park,박주홍,Ju-Hong Park
Hernán Pérez,https://www.baseball-reference.com/register/player.fcgi?id=perez-001her,hernan perez,페레즈,Hernán Alejandro Pérez
Kyun Seo,https://www.baseball-reference.com/register/player.fcgi?id=seo---000gyu,kyun seo,서균,Kyun Seo
Jee Hoo Shin,https://www.baseball-reference.com/register/player.fcgi?id=shin--000jee,jee hoo shin,신지후,Jee-Hoo Shin
Ho Jung Song,https://www.baseball-reference.com/register/player.fcgi?id=song--000hoj,ho jung song,송호정,Ho-Jung Song
Aaron Brooks,https://www.baseball-reference.com/register/player.fcgi?id=brooks000aar,aaron brooks,브룩스,Aaron Lee Brooks
Jung Min Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--002jeo,jung min choi,최정민,Jung-Min Choi
Yong Jun Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--003yon,yong jun choi,최용준,Yong-Jun Choi
Yun Ho Hwang,https://www.baseball-reference.com/register/player.fcgi?id=hwang-000yoo,yun ho hwang,황윤호,Yun-Ho Hwang
Min Gi Jang,https://www.baseball-reference.com/register/player.fcgi?id=jang--003min,min gi jang,장민기,Min-Gi Jang
Daniel Mengden,https://www.baseball-reference.com/register/player.fcgi?id=mengde000dan,daniel mengden,멩덴,Daniel Joseph Mengden
Ju Hwan Na,https://www.baseball-reference.com/register/player.fcgi?id=na----000ju-,ju hwan na,나주환,Ju-Hwan Na
Jeong Hwan Oh,https://www.baseball-reference.com/register/player.fcgi?id=oh----002jun,jeong hwan oh,오정환,Jeong-Hwan Oh
Jin Tae Park,https://www.baseball-reference.com/register/player.fcgi?id=park--005jin,jin tae park,박진태,Jin-Tae Park
Preston Tucker,https://www.baseball-reference.com/register/player.fcgi?id=tucker002pre,preston tucker,터커,Preston Michael Tucker
Min Sang Yoo,https://www.baseball-reference.com/register/player.fcgi?id=yu----000min,min sang yoo,유민상,Min-Sang Yoo
Jake Brigham,https://www.baseball-reference.com/register/player.fcgi?id=brigha001jac,jake brigham,브리검,Jake Brigham
David Freitas,https://www.baseball-reference.com/register/player.fcgi?id=freita001dav,david freitas,프레이타스,David Joseph Freitas
Eun Sung Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000eun,eun sung kim,김은성,Eun-Sung Kim
Jeong In Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---019jeo,jeong in kim,김정인,Jeong-In Kim
Gyu Bin Lim,https://www.baseball-reference.com/register/player.fcgi?id=im----000gyu,gyu bin lim,임규빈,Gyu-Bin Lim
Ju Won Oh,https://www.baseball-reference.com/register/player.fcgi?id=oh----002jae,ju won oh,오주원,Ju-Won Oh
Gwan Jin Park,https://www.baseball-reference.com/register/player.fcgi?id=park--000gwa,gwan jin park,박관진,Gwan-Jin Park
Woo Hyun Song,https://www.baseball-reference.com/register/player.fcgi?id=song--001woo,woo hyun song,송우현,Woo-Hyun Song
Zoilo Almonte,https://www.baseball-reference.com/register/player.fcgi?id=almont001zoi,zoilo almonte,알몬테,Zoilo Almonte
Jared Hoying,https://www.baseball-reference.com/register/player.fcgi?id=hoying001jar,jared hoying,호잉,Jared Hoying
Bo Geun Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---000bo-,bo geun lee,이보근,Bo-Geun Lee
Dae-Eun Rhee,https://www.baseball-reference.com/register/player.fcgi?id=rhee--001dae,dae eun rhee,이대은,Dae-Eun Rhee
Won Sang Yoo,https://www.baseball-reference.com/register/player.fcgi?id=yu----000won,won sang yoo,유원상,Won-Sang Yoo
Justin Bour,https://www.baseball-reference.com/register/player.fcgi?id=bour--001jus,justin bour,보어,Justin James Bour
Woo-chan Cha,https://www.baseball-reference.com/register/player.fcgi?id=cha---000woo,woo chan cha,차우찬,Woo-Chan Cha
Yong Eui Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---002yon,yong eui kim,김용의,Yong-Eui Kim
Chan Hyeok Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---019cha,chan hyeok lee,이찬혁,Chan-Hyeok Lee
Andrew Suárez,https://www.baseball-reference.com/register/player.fcgi?id=suarez002and,andrew suarez,수아레즈,Andrew Jose Suarez
Jong Eun Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--001jon,jong eun choi,최종은,Jong-Eun Choi
Min Jae Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--004min,min jae choi,최민재,Min-Jae Choi
Enderson Franco,https://www.baseball-reference.com/register/player.fcgi?id=franco001end,enderson franco,프랑코,Enderson Daniel Franco
Seung Hyeok Han,https://www.baseball-reference.com/register/player.fcgi?id=han---004seu,seung hyeok han,한승혁,Seung-Hyeok Han
Dong Ho Kang,https://www.baseball-reference.com/register/player.fcgi?id=kang--004don,dong ho kang,강동호,Dong-Ho Kang
Dong Woo Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---024don,dong woo kim,김동우,Dong-Woo Kim
Byung Kyu Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---002byu,byung kyu lee,이병규,Byung-Kyu Lee
Dixon Machado,https://www.baseball-reference.com/register/player.fcgi?id=machad001dix,dixon machado,마차도,Dixon Machado
Byeong-heon Min,https://www.baseball-reference.com/register/player.fcgi?id=min---000bye,byeong heon min,민병헌,Byeong-Heon Min
Jae Min Park,https://www.baseball-reference.com/register/player.fcgi?id=park--004jae,jae min park,박재민,Jae-Min Park
Seon Woo Park,https://www.baseball-reference.com/register/player.fcgi?id=park--003seo,seon woo park,박선우,Seon-Woo Park
In San An,https://www.baseball-reference.com/register/player.fcgi?id=an----000ins,in san ahn,안인산,In-San An
Keum Kang Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--000keu,keum kang choi,최금강,Keum-Kang Choi
Woo Jae Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--002woo,woo jae choi,최우재,Woo-Jae Choi
Hyun Jung,https://www.baseball-reference.com/register/player.fcgi?id=chung-000hyu,hyun jeong,정현,Hyun Jung
Jae Yul Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---014jae,jae yul lee,이재율,Jae-Yul Lee
Seung Heon Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---020seu,seung heon lee,이승헌,Seung-Heon Lee
Chang Min Mo,https://www.baseball-reference.com/register/player.fcgi?id=mo----000cha,chang min mo,모창민,Chang-Min Mo
Jin Woo Park,https://www.baseball-reference.com/register/player.fcgi?id=park--004jin,jin woo park,박진우,Jin-Woo Park
Seung Min Back,https://www.baseball-reference.com/register/player.fcgi?id=paek--003seu,seung min baek,백승민,Seung-Min Baek
Jeong Woong Kwon,https://www.baseball-reference.com/register/player.fcgi?id=kwon--000jeo,jeong woong kwon,권정웅,Jeong-Woong Kwon
Hyun Jun Lim,https://www.baseball-reference.com/register/player.fcgi?id=lim---001hye,hyun jun lim,임현준,Hyun-Jun Lim
Su-Min Jung,https://www.baseball-reference.com/register/player.fcgi?id=jung--001su-,su min jeong,정수민,Su-Min Jeong
Young-Il Jung,https://www.baseball-reference.com/register/player.fcgi?id=jung--002you,young il jeong,정영일,Young-Il Jung
Ji Kwang Kang,https://www.baseball-reference.com/register/player.fcgi?id=kang--000chi,ji kwang kang,강지광,Ji-Kwang Kang
Artie Lewicki,https://www.baseball-reference.com/register/player.fcgi?id=lewick000art,artie lewicki,르위키,Artie Michael Lewicki
Jamie Romak,https://www.baseball-reference.com/register/player.fcgi?id=romak-001jam,jamie romak,로맥,Jamie Romak
Jae Woong Shin,https://www.baseball-reference.com/register/player.fcgi?id=sin---000jae,jae woong shin,신재웅,Jae-Woong Shin
Seon Ryul Yang,https://www.baseball-reference.com/register/player.fcgi?id=yang--003seo,seon ryul yang,양선률,Seon-Ryul Yang
Seo Jun Yoo,https://www.baseball-reference.com/register/player.fcgi?id=yu----004seo,seo jun yoo,유서준,Seo-Jun Yoo
Chang Hyun Bae,https://www.baseball-reference.com/register/player.fcgi?id=bae---000cha,chang hyun bae,배창현,Chang-Hyun Bae
Chris Flexen,https://www.baseball-reference.com/register/player.fcgi?id=flexen000chr,chris flexen,플렉센,Chris Flexen
Ju Yeop Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---000juy,ju yeop lee,이주엽,Ju-Yeop Lee
Seung Min Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---021seu,seung min lee,이승민,Seung-Min Lee
Seung Min Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---021seu,seung min lee,이승민,Seung-min Lee
Brandon Barnes,https://www.baseball-reference.com/register/player.fcgi?id=barnes001bra,brandon barnes,반즈,Brandon Michael Barnes
Seung Jun Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--001seu,seung jun choi,최승준,Seung-Jun Choi
Jin Wook Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---016jin,jin wook kim,김진욱,Jin-Wook Kim
Moon Ho Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000mun,moon ho kim,김문호,Moon-Ho Kim
Han Gyeol Park,https://www.baseball-reference.com/register/player.fcgi?id=park--002han,han gyeol park,박한결,Han-Gyeol Park
Warwick Saupold,https://www.baseball-reference.com/register/player.fcgi?id=saupol000war,warwick saupold,서폴드,Warwick Anthony Saupold
Kwang Min Song,https://www.baseball-reference.com/register/player.fcgi?id=song--000gwa,kwang min song,송광민,Kwang-Min Song
Sung Woo Yang,https://www.baseball-reference.com/register/player.fcgi?id=yang--002seo,sung woo yang,양성우,Sung-Woo Yang
In Jun Hwang,https://www.baseball-reference.com/register/player.fcgi?id=hwang-000in-,in jun hwang,황인준,In-Jun Hwang
Joo Chan Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---001ju-,joo chan kim,김주찬,Joo-Chan Kim
Seung Beom Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---007seu,seung beom kim,김승범,Seung-Beom Kim
Seon Jae Moon,https://www.baseball-reference.com/register/player.fcgi?id=mun---000seo,seon jae moon,문선재,Seon-Jae Moon
Seung-cheol Yang,https://www.baseball-reference.com/register/player.fcgi?id=yang--004seu,seung cheol yang,양승철,Seung-Cheol Yang
Jae Yong Cha,https://www.baseball-reference.com/register/player.fcgi?id=cha---000jae,jae yong cha,차재용,Jae-Yong Cha
Kyu Min Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---001kyu,kyu min kim,김규민,Kyu-min Kim
Kyu Min Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---001kyu,kyu min kim,김규민,Kyu-Min Kim
Taylor Motter,https://www.baseball-reference.com/register/player.fcgi?id=motter000tay,taylor motter,모터,Taylor Davis Motter
Seung Ji Han,https://www.baseball-reference.com/register/player.fcgi?id=han---003seu,seung ji han,한승지,Seung-Ji Han
Seong Hun Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---046seo,seong hun kim,김성훈,Seong-Hun Kim
Sang-Hwa Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---002san,sang hwa lee,이상화,Sang-Hwa Lee
Chung Hoon Baek,https://www.baseball-reference.com/register/player.fcgi?id=paek--000in-,chung hoon baek,백청훈,Chung-Hoon Baek
Jae Won Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--001jae,jae won choi,최재원,Jae-Won Choi
Seon Tae Han,https://www.baseball-reference.com/register/player.fcgi?id=han---001seo,seon tae han,한선태,Seon-Tae Han
Yong Woon Jung,https://www.baseball-reference.com/register/player.fcgi?id=jeong-000yon,yong woon jeong,정용운,Yong-Woon Jung
Kwang Eun Moon,https://www.baseball-reference.com/register/player.fcgi?id=moon--000gwa,kwang eun moon,문광은,Kwang-Eun Moon
Geon Wook Yeo,https://www.baseball-reference.com/register/player.fcgi?id=yeo---000geo,geon wook yeo,여건욱,Geon-Wook Yeo
Won-sam Chang,https://www.baseball-reference.com/register/player.fcgi?id=jang--000won,won sam jang,장원삼,Won-Sam Jang
Tae-Seung Jung,https://www.baseball-reference.com/register/player.fcgi?id=jeong-001tae,tae seung jeong,정태승,Tae-Seung Jung
Dong Han Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---015don,dong han kim,김동한,Dong-Han Kim
Adrian Sampson,https://www.baseball-reference.com/register/player.fcgi?id=sampso000adr,adrian sampson,샘슨,Adrian Sampson
Young Jun Yoo,https://www.baseball-reference.com/register/player.fcgi?id=yoo---000yeo,young jun yoo,유영준,Young-Jun Yoo
Soo Kang Yoon,https://www.baseball-reference.com/register/player.fcgi?id=yoon--000yeo,soo kang yoon,윤수강,Soo-Kang Yoon
Oh Joon Kwon,https://www.baseball-reference.com/register/player.fcgi?id=kwon--000oh-,oh joon kwon,권오준,Oh-joon Kwon
Daniel Palka,https://www.baseball-reference.com/register/player.fcgi?id=palka-001dan,daniel palka,팔카,Daniel Bennet Palka
Chan Do Park,https://www.baseball-reference.com/register/player.fcgi?id=park--003cha,chan do park,박찬도,Chan-Do Park
Tyler Saladino,https://www.baseball-reference.com/register/player.fcgi?id=saladi001tyl,tyler saladino,살라디노,Tyler Artolo Saladino
Sung Hwan Yun,https://www.baseball-reference.com/register/player.fcgi?id=yun---003seo,sung hwan yoon,윤성환,Sung-Hwan Yun
Tae In Chae,https://www.baseball-reference.com/register/player.fcgi?id=chae--000tae,tae in chae,채태인,Tae-In Chae
Chan-ho Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---006cha,chan ho kim,김찬호,Chan-Ho Kim
Gyeong Ho Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000kye,gyeong ho kim,김경호,Gyeong-Ho Kim
Jae Hyun Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---009jae,jae hyun kim,김재현,Jae-Hyun Kim
Min Jun Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---014min,min jun kim,김민준,Min-Jun Kim
Seong Min Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---047seo,seong min kim,김성민,Seong-min Kim
Seong Min Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---047seo,seong min kim,김성민,Seong-Min Kim
Geo Yeon Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---008geo,geo yeon lee,이거연,Geo-Yeon Lee
Ricardo Pinto,https://www.baseball-reference.com/register/player.fcgi?id=pinto-000ric,ricardo pinto,핀토,Ricardo  Pinto
Tyler White,https://www.baseball-reference.com/register/player.fcgi?id=white-002tyl,tyler white,화이트,Tyler White
