name_kor,name_eng,date_of_birth,url
최지광,Ji-Gwang Choi,1998-03-13,https://statiz.sporki.com/player/?m=playerinfo&p_no=12934
레나도,Anthony Ranaudo,1989-09-09,https://statiz.sporki.com/player/?m=playerinfo&p_no=12957
최영진,Yeong-Jin Choi,1988-05-10,https://statiz.sporki.com/player/?m=playerinfo&p_no=10934
페트릭,Zachary Bernard Petrick,1989-07-29,https://statiz.sporki.com/player/?m=playerinfo&p_no=12958
장지훈,Ji-Hun Jang,1997-03-31,https://statiz.sporki.com/player/?m=playerinfo&p_no=12933
이승현,Seung-Hyun Lee,1991-11-20,https://statiz.sporki.com/player/?m=playerinfo&p_no=10527
김성윤,Seong-Yun Kim,1999-02-02,https://statiz.sporki.com/player/?m=playerinfo&p_no=12936
러프,Darin Ruf,1986-07-28,https://statiz.sporki.com/player/?m=playerinfo&p_no=12961
최경철,Gyeong-Cheol Choi,1980-08-15,https://statiz.sporki.com/player/?m=playerinfo&p_no=10085
나원탁,Won-Tak Ra,1994-08-20,https://statiz.sporki.com/player/?m=playerinfo&p_no=12935
김시현,Si-Hyun Kim,1998-09-26,https://statiz.sporki.com/player/?m=playerinfo&p_no=12932
김태수,Tae-Soo Kim,1994-08-17,https://statiz.sporki.com/player/?m=playerinfo&p_no=12886
곽경문,Kyung-Moon Kwak,1998-07-12,https://statiz.sporki.com/player/?m=playerinfo&p_no=12887
최종현,Jong-Hyun Choi,1994-06-30,https://statiz.sporki.com/player/?m=playerinfo&p_no=12884
문용익,Yong-Ik Moon ,1995-02-04,https://statiz.sporki.com/player/?m=playerinfo&p_no=12885
정성훈,Seong-Hoon Jeong,1998-05-07,https://statiz.sporki.com/player/?m=playerinfo&p_no=12889
조현덕,Hyun-Duk Cho,1998-02-25,https://statiz.sporki.com/player/?m=playerinfo&p_no=12888
김호재,Ho-Jae Kim,1995-05-31,https://statiz.sporki.com/player/?m=playerinfo&p_no=13240
양창섭,Chang-Seop Yang,1999-09-22,https://statiz.sporki.com/player/?m=playerinfo&p_no=13157
최채흥,Chae-Heung Choi,1995-01-22,https://statiz.sporki.com/player/?m=playerinfo&p_no=13156
보니야,Lisalverto Bonilla,1990-06-18,https://statiz.sporki.com/player/?m=playerinfo&p_no=13178
이성곤,Seong-Kon Lee,1992-03-25,https://statiz.sporki.com/player/?m=playerinfo&p_no=11206
아델만,Timothy Max Adleman,1987-11-13,https://statiz.sporki.com/player/?m=playerinfo&p_no=13064
박세웅,Se-Woong Park ,1996-05-10,https://statiz.sporki.com/player/?m=playerinfo&p_no=12651
강민호,Min-Ho Kang,1985-08-18,https://statiz.sporki.com/player/?m=playerinfo&p_no=10232
백승민,Seung-Min Baek,1990-07-09,https://statiz.sporki.com/player/?m=playerinfo&p_no=13241
김응민,Eung-Min Kim,1991-10-22,https://statiz.sporki.com/player/?m=playerinfo&p_no=10890
김용하,Yong-Ha Kim,1999-07-27,https://statiz.sporki.com/player/?m=playerinfo&p_no=13159
김태우,Tae-Woo Kim,1999-09-15,https://statiz.sporki.com/player/?m=playerinfo&p_no=13158
윤정빈,Jung-Bin Yoon,1999-06-24,https://statiz.sporki.com/player/?m=playerinfo&p_no=13161
이태훈,Tae-Hoon Lee,1995-04-03,https://statiz.sporki.com/player/?m=playerinfo&p_no=13160
서주원,Joo-Won Seo,1999-01-31,https://statiz.sporki.com/player/?m=playerinfo&p_no=13165
김윤수,Yun-Su Kim,1999-12-08,https://statiz.sporki.com/player/?m=playerinfo&p_no=13162
박용민,Yong-Min Park,1999-03-20,https://statiz.sporki.com/player/?m=playerinfo&p_no=13163
공민규,Min-Kyu Kong,1999-09-27,https://statiz.sporki.com/player/?m=playerinfo&p_no=13164
맹성주,Seong-ju Maeng,1999-09-07,https://statiz.sporki.com/player/?m=playerinfo&p_no=13166
김동찬,Dong-Chan Kim,1999-04-12,https://statiz.sporki.com/player/?m=playerinfo&p_no=13257
안도원,Do-Won Ahn,1995-12-22,https://statiz.sporki.com/player/?m=playerinfo&p_no=13258
채상준,Sang-Jun Chae,1994-12-03,https://statiz.sporki.com/player/?m=playerinfo&p_no=13259
김선우,Seon-Woo Kim,1995-05-11,https://statiz.sporki.com/player/?m=playerinfo&p_no=13260
이은형,Eun-Hyung Lee,1995-02-10,https://statiz.sporki.com/player/?m=playerinfo&p_no=13243
양우현,Woo-Hyun Yang,2000-04-13,https://statiz.sporki.com/player/?m=playerinfo&p_no=14116
맥과이어,William Deck McGuire,1989-06-23,https://statiz.sporki.com/player/?m=playerinfo&p_no=13936
이병헌,Byung-Heon Lee,1999-10-26,https://statiz.sporki.com/player/?m=playerinfo&p_no=14117
오상민,Sang-Min Oh,2000-03-29,https://statiz.sporki.com/player/?m=playerinfo&p_no=14118
헤일리,Justin Case Haley,1991-06-16,https://statiz.sporki.com/player/?m=playerinfo&p_no=13937
윌리엄슨,Johnathan Mackensey Williamson,1990-07-15,https://statiz.sporki.com/player/?m=playerinfo&p_no=14230
김동엽,Dong-Yub Kim,1990-07-24,https://statiz.sporki.com/player/?m=playerinfo&p_no=12548
라이블리,Bennett Lively,1992-03-05,https://statiz.sporki.com/player/?m=playerinfo&p_no=14232
김도환,Do-Hwan Kim,2000-04-14,https://statiz.sporki.com/player/?m=playerinfo&p_no=14115
원태인,Tae-In Won,2000-04-06,https://statiz.sporki.com/player/?m=playerinfo&p_no=14113
이학주,Hak-Ju Lee,1990-11-04,https://statiz.sporki.com/player/?m=playerinfo&p_no=14114
박승규,Seung-Kyu Park,2000-09-02,https://statiz.sporki.com/player/?m=playerinfo&p_no=14122
봉민호,Min-Ho Bong ,1996-06-26,https://statiz.sporki.com/player/?m=playerinfo&p_no=13190
김준우,Joon-Woo Kim,1999-05-31,https://statiz.sporki.com/player/?m=playerinfo&p_no=14119
서장민,Jang-Min Seo,2000-11-17,https://statiz.sporki.com/player/?m=playerinfo&p_no=14120
이해승,Hae-Seung Lee,2000-08-01,https://statiz.sporki.com/player/?m=playerinfo&p_no=14121
김연준,Yeon-Jun Lee,1999-06-11,https://statiz.sporki.com/player/?m=playerinfo&p_no=14123
뷰캐넌,David Andrew Buchanan,1989-05-11,https://statiz.sporki.com/player/?m=playerinfo&p_no=14617
홍원표,Won-Pyo Hong,2001-03-27,https://statiz.sporki.com/player/?m=playerinfo&p_no=14614
노건우,No Gun-Woo,1989-10-22,https://statiz.sporki.com/player/?m=playerinfo&p_no=11144
황동재,Dong-Jae Hwang,2001-11-03,https://statiz.sporki.com/player/?m=playerinfo&p_no=14615
허윤동,Yoon-Dong Heo,2001-06-19,https://statiz.sporki.com/player/?m=playerinfo&p_no=14613
김지찬,Ji-Chan Kim,2001-03-08,https://statiz.sporki.com/player/?m=playerinfo&p_no=14618
이승민,Seung-Min Lee,2000-08-26,https://statiz.sporki.com/player/?m=playerinfo&p_no=14616
살라디노,Tyler Artolo Saladino,1989-07-20,https://statiz.sporki.com/player/?m=playerinfo&p_no=14630
이상민,Sang-Min Lee,1990-11-04,https://statiz.sporki.com/player/?m=playerinfo&p_no=11169
팔카,Daniel Bennet Palka,1991-10-28,https://statiz.sporki.com/player/?m=playerinfo&p_no=14743
박주혁,Joo-Hyeok Park,2001-05-18,https://statiz.sporki.com/player/?m=playerinfo&p_no=14668
김경민,Kyeong-Min Kim,1997-08-01,https://statiz.sporki.com/player/?m=playerinfo&p_no=14694
정진수,Jin-Soo Jeong,1997-09-25,https://statiz.sporki.com/player/?m=playerinfo&p_no=14698
신동수,Dong-Su Shin,2001-06-08,https://statiz.sporki.com/player/?m=playerinfo&p_no=14696
한연욱,Yeon-Wook Han,2001-02-11,https://statiz.sporki.com/player/?m=playerinfo&p_no=14664
조경원,Kyung-Won Cho,2001-03-15,https://statiz.sporki.com/player/?m=playerinfo&p_no=14666
오선진,Sun-Jin Oh,1989-07-07,https://statiz.sporki.com/player/?m=playerinfo&p_no=10557
몽고메리,Michael Paul Mike Montgomery,1989-07-01,https://statiz.sporki.com/player/?m=playerinfo&p_no=14898
오재일,Jae-Il Oh,1986-10-29,https://statiz.sporki.com/player/?m=playerinfo&p_no=10400
이승현,Seung-Hyun Lee,2002-05-19,https://statiz.sporki.com/player/?m=playerinfo&p_no=14798
이재희,Jae-Hee Lee,2001-10-11,https://statiz.sporki.com/player/?m=playerinfo&p_no=14799
홍무원,Moo-Won Hong,2002-01-11,https://statiz.sporki.com/player/?m=playerinfo&p_no=14800
피렐라,José Manuel Pirela,1989-11-21,https://statiz.sporki.com/player/?m=playerinfo&p_no=14757
오현석,Hyun-Seok Oh,2001-03-05,https://statiz.sporki.com/player/?m=playerinfo&p_no=14801
주한울,Han-Wool Joo,2002-06-08,https://statiz.sporki.com/player/?m=playerinfo&p_no=14802
김현준,Hyun-Jun Kim,2002-10-11,https://statiz.sporki.com/player/?m=playerinfo&p_no=14867
김동진,Dong-Jin Kim,1996-12-18,https://statiz.sporki.com/player/?m=playerinfo&p_no=14863
이창용,Chang-Yong Lee,1999-06-03,https://statiz.sporki.com/player/?m=playerinfo&p_no=14866
홍승원,Seung-Won Hong,2001-12-06,https://statiz.sporki.com/player/?m=playerinfo&p_no=14864
김세민,Se-Min Kim,2002-03-24,https://statiz.sporki.com/player/?m=playerinfo&p_no=14865
이기용,Ki-Yong Lee,2001-01-03,https://statiz.sporki.com/player/?m=playerinfo&p_no=14868
차동영,Dong-Young Cha,2002-11-01,https://statiz.sporki.com/player/?m=playerinfo&p_no=15037
이재현,Jae-Hyeon Lee,2003-02-04,https://statiz.sporki.com/player/?m=playerinfo&p_no=15034
김재혁,Jae-Hyeok Kim,1999-12-26,https://statiz.sporki.com/player/?m=playerinfo&p_no=15036
김영웅,Yeong-Woong Kim,2003-08-24,https://statiz.sporki.com/player/?m=playerinfo&p_no=15035
조민성,Min-Seong Jo,2003-10-02,https://statiz.sporki.com/player/?m=playerinfo&p_no=15040
신정환,Jeong-Hwan Shin,2003-04-28,https://statiz.sporki.com/player/?m=playerinfo&p_no=15038
김재성,Jae-Seong Kim,1996-10-30,https://statiz.sporki.com/player/?m=playerinfo&p_no=11344
최하늘,Ha-Neul Choi,1999-03-26,https://statiz.sporki.com/player/?m=playerinfo&p_no=13152
수아레즈,Albert Joe Suárez,1989-10-08,https://statiz.sporki.com/player/?m=playerinfo&p_no=15001
김서준,Seo-Jun Kim,2003-09-01,https://statiz.sporki.com/player/?m=playerinfo&p_no=15039
박정준,Jeong-Jun Park,1992-03-22,https://statiz.sporki.com/player/?m=playerinfo&p_no=11220
김상민,Sang-Min Kim,2003-12-06,https://statiz.sporki.com/player/?m=playerinfo&p_no=15042
윤정훈,Jung-Hoon Yoon,2003-07-06,https://statiz.sporki.com/player/?m=playerinfo&p_no=15044
강도훈,Do-Hoon Kang,2003-03-07,https://statiz.sporki.com/player/?m=playerinfo&p_no=15041
장재혁,Jae-Hyeok Jang,2002-08-16,https://statiz.sporki.com/player/?m=playerinfo&p_no=15043
김재상,Jae-Sang Kim,2004-07-26,https://statiz.sporki.com/player/?m=playerinfo&p_no=15499
신윤호,Yoon-Ho Shin,2004-09-08,https://statiz.sporki.com/player/?m=playerinfo&p_no=15500
김태훈,Tae-Hun Kim,1996-03-31,https://statiz.sporki.com/player/?m=playerinfo&p_no=11336
김태훈,Tae-Hun Kim,1992-03-02,https://statiz.sporki.com/player/?m=playerinfo&p_no=10871
서현원,Hyun-Won Seo,2004-02-28,https://statiz.sporki.com/player/?m=playerinfo&p_no=15498
류승민,Seung-Min Ryu,2004-10-11,https://statiz.sporki.com/player/?m=playerinfo&p_no=15503
이호성,Ho-Seong Lee,2004-08-14,https://statiz.sporki.com/player/?m=playerinfo&p_no=15496
와이드너,Taylor Browning Widener,1994-10-24,https://statiz.sporki.com/player/?m=playerinfo&p_no=15536
강준서,Jun-Seo Kang,2000-10-13,https://statiz.sporki.com/player/?m=playerinfo&p_no=15501
김시온,Si-On Kim,2003-10-30,https://statiz.sporki.com/player/?m=playerinfo&p_no=15502
박권후,Kwon-Hoo Park,2004-05-28,https://statiz.sporki.com/player/?m=playerinfo&p_no=15497
박시원,Si-Won Park,2004-03-16,https://statiz.sporki.com/player/?m=playerinfo&p_no=15505
박진우,Jin-Woo Park,2003-10-14,https://statiz.sporki.com/player/?m=playerinfo&p_no=15507
박장민,Jang-Min Park,2003-09-02,https://statiz.sporki.com/player/?m=playerinfo&p_no=15506
김민호,Min-Ho Kim,2003-12-28,https://statiz.sporki.com/player/?m=playerinfo&p_no=15504
디아즈,Lewin Díaz,1996-11-19,https://statiz.sporki.com/player/?m=playerinfo&p_no=16162
육선엽,SUN-YEOP YOOK,2005-07-13,https://statiz.sporki.com/player/?m=playerinfo&p_no=15864
양현,Hyeon Yang,1992-08-23,https://statiz.sporki.com/player/?m=playerinfo&p_no=10730
맥키넌,David MacKinnon,1994-12-15,https://statiz.sporki.com/player/?m=playerinfo&p_no=15862
전병우,Byung-Woo Jeon,1992-10-24,https://statiz.sporki.com/player/?m=playerinfo&p_no=11422
레예스,Denyi Reyes,1996-11-02,https://statiz.sporki.com/player/?m=playerinfo&p_no=15861
카데나스,Ruben Cardenas,1997-10-10,https://statiz.sporki.com/player/?m=playerinfo&p_no=16156
김대호,Dae-ho Kim,2001-10-15,https://statiz.sporki.com/player/?m=playerinfo&p_no=15882
임창민,Chang-Min Lim,1985-08-25,https://statiz.sporki.com/player/?m=playerinfo&p_no=10452
코너,Connor Seabold,1996-01-24,https://statiz.sporki.com/player/?m=playerinfo&p_no=15860
최성훈,Sung-Hoon Choi,1989-10-11,https://statiz.sporki.com/player/?m=playerinfo&p_no=10851
박병호,Byung-Ho Park,1986-07-10,https://statiz.sporki.com/player/?m=playerinfo&p_no=10470
김호진,HO-JIN KIM,2005-07-16,https://statiz.sporki.com/player/?m=playerinfo&p_no=15868
김재윤,Jae-Yoon Kim,1990-09-16,https://statiz.sporki.com/player/?m=playerinfo&p_no=11489
박준용,JUN-YONG PARK,2003-12-19,https://statiz.sporki.com/player/?m=playerinfo&p_no=15865
정민성,MIN-SEONG JEONG,2005-05-09,https://statiz.sporki.com/player/?m=playerinfo&p_no=15866
양도근,DO-GEUN YANG,2003-02-06,https://statiz.sporki.com/player/?m=playerinfo&p_no=15875
이민호,Min-Ho Lee,1993-08-11,https://statiz.sporki.com/player/?m=playerinfo&p_no=11151
유병선,BYUNG-SUN RYU,2005-09-12,https://statiz.sporki.com/player/?m=playerinfo&p_no=15873
신경민,KYOUNG-MIN SHIN,2004-03-16,https://statiz.sporki.com/player/?m=playerinfo&p_no=15869
이현준,HYEON-JUN LEE,2001-04-20,https://statiz.sporki.com/player/?m=playerinfo&p_no=15870
이재호,JAE-HO LEE,2001-05-20,https://statiz.sporki.com/player/?m=playerinfo&p_no=15871
김성경,SUNG-KYEUNG KIM,1999-10-01,https://statiz.sporki.com/player/?m=playerinfo&p_no=15867
김동현,DONG-HYUN KIM,2001-05-25,https://statiz.sporki.com/player/?m=playerinfo&p_no=15874
김재형,JAE-HYUNG KIM,2005-11-22,https://statiz.sporki.com/player/?m=playerinfo&p_no=15872
김진홍,Jin-Hong Kim,1962-09-10,https://statiz.sporki.com/player/?m=playerinfo&p_no=1067
김우열,Woo-Yeol Kim,1949-09-09,https://statiz.sporki.com/player/?m=playerinfo&p_no=1011
김광수,Kwang-soo Kim,1959-01-03,https://statiz.sporki.com/player/?m=playerinfo&p_no=1035
유지훤,Ji-Hwon Yoo,1955-10-04,https://statiz.sporki.com/player/?m=playerinfo&p_no=1045
이근식,Keun-Sik Lee,1959-06-23,https://statiz.sporki.com/player/?m=playerinfo&p_no=1046
김유동,Yu-Dong Kim,1954-04-09,https://statiz.sporki.com/player/?m=playerinfo&p_no=1036
박상열,Sang-Yeol Park,1955-08-05,https://statiz.sporki.com/player/?m=playerinfo&p_no=1071
윤동균,Dong-kyun Yoon,1949-07-02,https://statiz.sporki.com/player/?m=playerinfo&p_no=1023
계형철,Hyeong-Cheol Kye,1953-04-03,https://statiz.sporki.com/player/?m=playerinfo&p_no=1114
정종현,Jong-Hyeon Jeong,1959-12-05,https://statiz.sporki.com/player/?m=playerinfo&p_no=1049
이홍범,Hong-Beom Lee,1953-02-10,https://statiz.sporki.com/player/?m=playerinfo&p_no=1048
황태환,Tae-Hwan Hwang,1952-08-06,https://statiz.sporki.com/player/?m=playerinfo&p_no=1117
양세종,Se-jong Yang,1958-01-17,https://statiz.sporki.com/player/?m=playerinfo&p_no=1020
정혁진,Hyeok-Jin Jeong,1960-07-05,https://statiz.sporki.com/player/?m=playerinfo&p_no=1050
김현홍,Hyun-Hong Kim,1956-02-13,https://statiz.sporki.com/player/?m=playerinfo&p_no=1124
구천서,Chun-Seo Gu,1963-08-15,https://statiz.sporki.com/player/?m=playerinfo&p_no=1001
박철순,Cheol-Sun Park,1956-03-12,https://statiz.sporki.com/player/?m=playerinfo&p_no=1105
김경문,Kyeong-Mun Kim,1958-11-01,https://statiz.sporki.com/player/?m=playerinfo&p_no=11469
강철원,Cheol-Won Kang,1958-01-27,https://statiz.sporki.com/player/?m=playerinfo&p_no=1113
구재서,Jae-Seo Koo,1963-08-15,https://statiz.sporki.com/player/?m=playerinfo&p_no=1054
이근식,Keun-Sig Lee,1958-03-02,https://statiz.sporki.com/player/?m=playerinfo&p_no=1047
선우대영,Dae-Yeong SenYu,1957-09-12,https://statiz.sporki.com/player/?m=playerinfo&p_no=1106
박종호,Jong-Ho Park,1964-12-07,https://statiz.sporki.com/player/?m=playerinfo&p_no=1040
박종훈,Jong-Hoon Park,1959-06-12,https://statiz.sporki.com/player/?m=playerinfo&p_no=1139
정선두,Sun-Doo Jung ,1959-06-06,https://statiz.sporki.com/player/?m=playerinfo&p_no=1189
장호연,Ho-Yeon Jang,1960-05-05,https://statiz.sporki.com/player/?m=playerinfo&p_no=1177
이삼열,Sam-Yeol Lee,1955-03-10,https://statiz.sporki.com/player/?m=playerinfo&p_no=1212
홍신차,Shin-Cha Hong,1959-01-03,https://statiz.sporki.com/player/?m=playerinfo&p_no=1216
김진욱,Jin-Wook Kim,1960-08-05,https://statiz.sporki.com/player/?m=playerinfo&p_no=12962
김광림,Gwang-Lim Kim,1961-03-09,https://statiz.sporki.com/player/?m=playerinfo&p_no=1203
한오종,Oh-Jong Han,1961-06-16,https://statiz.sporki.com/player/?m=playerinfo&p_no=1268
김명구,Myung-Gu Kim,1961-05-15,https://statiz.sporki.com/player/?m=playerinfo&p_no=1204
홍희섭,Hui-Sup Hong,1957-02-08,https://statiz.sporki.com/player/?m=playerinfo&p_no=1217
박해종,Hae-Jong Park,1952-09-09,https://statiz.sporki.com/player/?m=playerinfo&p_no=1208
김성호,Seong-Ho Kim,1955-09-01,https://statiz.sporki.com/player/?m=playerinfo&p_no=1205
사인상,In-Sang Sa,1960-12-18,https://statiz.sporki.com/player/?m=playerinfo&p_no=1210
배원영,Won-Young Bae,1962-01-15,https://statiz.sporki.com/player/?m=playerinfo&p_no=1209
김대진,Dae-Jin Kim,1955-12-22,https://statiz.sporki.com/player/?m=playerinfo&p_no=1136
조호,Ho Cho,1957-09-22,https://statiz.sporki.com/player/?m=playerinfo&p_no=1096
이종도,Jong-Do Lee,1952-05-22,https://statiz.sporki.com/player/?m=playerinfo&p_no=1026
박기수,Ki-Soo Park,1959-11-27,https://statiz.sporki.com/player/?m=playerinfo&p_no=1240
이승희,Seung-Hee Lee,1959-04-03,https://statiz.sporki.com/player/?m=playerinfo&p_no=1251
탁재원,Jae-Won Tak,1962-01-14,https://statiz.sporki.com/player/?m=playerinfo&p_no=1255
김영신,Young-Shin Kim,1961-11-09,https://statiz.sporki.com/player/?m=playerinfo&p_no=1236
김호근,Ho-Geun Kim,1960-06-29,https://statiz.sporki.com/player/?m=playerinfo&p_no=1155
박창언,Chang-Eon Park,1958-11-28,https://statiz.sporki.com/player/?m=playerinfo&p_no=1274
감사용,Sa-Yong Kam,1957-03-23,https://statiz.sporki.com/player/?m=playerinfo&p_no=1118
박형열,Hyung-Yeol Park,1967-11-13,https://statiz.sporki.com/player/?m=playerinfo&p_no=1325
정문섭,Mun-Seop Jung,1960-04-04,https://statiz.sporki.com/player/?m=playerinfo&p_no=1094
임채섭,Chae-Seop Lim,1963-12-25,https://statiz.sporki.com/player/?m=playerinfo&p_no=11432
최동창,Dong-Chang Choi,1965-06-07,https://statiz.sporki.com/player/?m=playerinfo&p_no=1311
이복근,Bok-Geun Lee,1962-04-21,https://statiz.sporki.com/player/?m=playerinfo&p_no=1275
도이석,Yi-Seok Doh,1961-09-13,https://statiz.sporki.com/player/?m=playerinfo&p_no=1273
박칠성,Chilsung Park,1962-09-28,https://statiz.sporki.com/player/?m=playerinfo&p_no=15649
기세봉,Se-Bong Ki ,1960-02-01,https://statiz.sporki.com/player/?m=playerinfo&p_no=1318
안대환,Dae-Hwan An,1962-09-14,https://statiz.sporki.com/player/?m=playerinfo&p_no=1339
김경남,Kyung-Nam Kim,1963-01-07,https://statiz.sporki.com/player/?m=playerinfo&p_no=1362
김강익,Kang-Ik Kim,1961-12-05,https://statiz.sporki.com/player/?m=playerinfo&p_no=1361
최규순,Gyu-Soon Choi ,1967-01-15,https://statiz.sporki.com/player/?m=playerinfo&p_no=13921
송재박,Jae-Park Song,1956-10-15,https://statiz.sporki.com/player/?m=playerinfo&p_no=1390
김용희,Yong-Hee Kim,1964-12-20,https://statiz.sporki.com/player/?m=playerinfo&p_no=1383
길홍규,Hong-Gyu Gil,1965-03-31,https://statiz.sporki.com/player/?m=playerinfo&p_no=1378
서일권,Il-Gwon Seo,1961-10-18,https://statiz.sporki.com/player/?m=playerinfo&p_no=1388
정삼룡,Sam-Ryong Jung,1965-09-20,https://statiz.sporki.com/player/?m=playerinfo&p_no=1528
하창우,Chang-Woo Ha,1969-10-24,https://statiz.sporki.com/player/?m=playerinfo&p_no=1419
이상훈,Sang-Hoon Lee,1963-10-22,https://statiz.sporki.com/player/?m=playerinfo&p_no=1349
김영균,Young-Kyun Kim,1961-07-12,https://statiz.sporki.com/player/?m=playerinfo&p_no=1206
김원식,Won-Sik Kim,1966-02-13,https://statiz.sporki.com/player/?m=playerinfo&p_no=1384
강규성,Gyu-Seong Kang,1969-03-25,https://statiz.sporki.com/player/?m=playerinfo&p_no=1466
조진구,Jin-Gu Cho,1969-02-10,https://statiz.sporki.com/player/?m=playerinfo&p_no=1490
홍길남,Gil-Nam Hong,1971-02-24,https://statiz.sporki.com/player/?m=playerinfo&p_no=1495
송명철,Myung-Chul Song,1970-05-01,https://statiz.sporki.com/player/?m=playerinfo&p_no=1446
이명수,Myong-Soo Lee,1966-07-29,https://statiz.sporki.com/player/?m=playerinfo&p_no=1450
곽연수,Yeon-Su Kwak,1967-03-18,https://statiz.sporki.com/player/?m=playerinfo&p_no=1430
김종석,Jong-Seok Kim,1971-02-28,https://statiz.sporki.com/player/?m=playerinfo&p_no=1436
김동현,Dong-Hyun Kim,1966-10-12,https://statiz.sporki.com/player/?m=playerinfo&p_no=1471
김보선,Bo-Sun Kim,1966-03-15,https://statiz.sporki.com/player/?m=playerinfo&p_no=1546
이진,Jin Lee ,1966-09-15,https://statiz.sporki.com/player/?m=playerinfo&p_no=1461
김진규,Jin-Kyu Kim,1962-06-30,https://statiz.sporki.com/player/?m=playerinfo&p_no=15156
구동우,Dong-Woo Gu,1966-12-27,https://statiz.sporki.com/player/?m=playerinfo&p_no=1468
김형균,Hyung-Gyun Kim,1969-05-14,https://statiz.sporki.com/player/?m=playerinfo&p_no=1474
김만조,Man-Jo Kim,1969-07-11,https://statiz.sporki.com/player/?m=playerinfo&p_no=1696
강형석,Hyung-Seok Kang,1968-01-07,https://statiz.sporki.com/player/?m=playerinfo&p_no=1501
임형석,Hyung-Seok Lim,1968-01-29,https://statiz.sporki.com/player/?m=playerinfo&p_no=1524
최치용,Chi-Yong Choi,1971-07-16,https://statiz.sporki.com/player/?m=playerinfo&p_no=1538
정재호,Jae-Ho Jung,1967-10-08,https://statiz.sporki.com/player/?m=playerinfo&p_no=1530
서준룡,Jun-Ryong Seo ,1967-08-29,https://statiz.sporki.com/player/?m=playerinfo&p_no=1515
최덕현,Deok-Hyun Choi,1971-07-26,https://statiz.sporki.com/player/?m=playerinfo&p_no=1603
손병희,Byung-Hee Son,1971-04-20,https://statiz.sporki.com/player/?m=playerinfo&p_no=1551
김상호,Sang-Ho Kim,1965-10-19,https://statiz.sporki.com/player/?m=playerinfo&p_no=1380
노석기,Seok-Gi Noh,1971-08-04,https://statiz.sporki.com/player/?m=playerinfo&p_no=1705
조정수,Jung-Su Cho,1969-05-02,https://statiz.sporki.com/player/?m=playerinfo&p_no=1558
권영구,Young-Gu Kwon,1971-08-20,https://statiz.sporki.com/player/?m=playerinfo&p_no=1543
김태형,Tae-Hyeong Kim,1967-09-12,https://statiz.sporki.com/player/?m=playerinfo&p_no=11472
이종민,Jong-Min Lee,1972-12-25,https://statiz.sporki.com/player/?m=playerinfo&p_no=1595
한명수,Myeong-Soo Han ,1966-11-13,https://statiz.sporki.com/player/?m=playerinfo&p_no=1493
김익재,Ik-Jae Kim,1968-07-23,https://statiz.sporki.com/player/?m=playerinfo&p_no=1627
강병규,Byung-Kyu Kang,1972-05-20,https://statiz.sporki.com/player/?m=playerinfo&p_no=1613
김인철,In-Chul Kim,1974-08-12,https://statiz.sporki.com/player/?m=playerinfo&p_no=1656
최영술,Young-Sool Choi,1972-10-28,https://statiz.sporki.com/player/?m=playerinfo&p_no=1604
이전진,Jeon-Jin Lee,1972-11-14,https://statiz.sporki.com/player/?m=playerinfo&p_no=1679
권영일,Young-Il Kwon,1968-01-16,https://statiz.sporki.com/player/?m=playerinfo&p_no=1616
최재룡,Jae-Ryong Choi,1964-06-15,https://statiz.sporki.com/player/?m=playerinfo&p_no=1605
조중석,Joong-Seok Cho,1972-03-02,https://statiz.sporki.com/player/?m=playerinfo&p_no=1717
박천유,Cheon-Yoo Park,1968-12-22,https://statiz.sporki.com/player/?m=playerinfo&p_no=1586
안경현,Kyung-Hyun An,1970-02-13,https://statiz.sporki.com/player/?m=playerinfo&p_no=10099
이상현,Sang-Hyun Lee,1969-07-15,https://statiz.sporki.com/player/?m=playerinfo&p_no=1712
장원진,Won-Jin Jang,1969-06-15,https://statiz.sporki.com/player/?m=playerinfo&p_no=1682
고원부,Won-Bu Ko,1962-04-17,https://statiz.sporki.com/player/?m=playerinfo&p_no=1278
소상영,Sang-Young So,1973-10-29,https://statiz.sporki.com/player/?m=playerinfo&p_no=1741
조경택,Kyeong-Taek Cho,1970-11-25,https://statiz.sporki.com/player/?m=playerinfo&p_no=12707
김종성,Jong-Sung Kim,1969-07-23,https://statiz.sporki.com/player/?m=playerinfo&p_no=1736
황일권,Il-Kwon Hwang,1969-06-09,https://statiz.sporki.com/player/?m=playerinfo&p_no=1760
박상근,Sang-Geun Park,1970-07-05,https://statiz.sporki.com/player/?m=playerinfo&p_no=1773
김경원,Kyung-Won Kim,1971-08-18,https://statiz.sporki.com/player/?m=playerinfo&p_no=1761
조영상,Young-Sang Cho,1970-10-26,https://statiz.sporki.com/player/?m=playerinfo&p_no=1557
추성건,Sung-Geon Chu,1970-08-05,https://statiz.sporki.com/player/?m=playerinfo&p_no=1757
김민호,Min-Ho Kim,1969-03-19,https://statiz.sporki.com/player/?m=playerinfo&p_no=1724
이용호,Young-Ho Lee,1970-05-06,https://statiz.sporki.com/player/?m=playerinfo&p_no=1777
한태균,Tae-Kyun Han,1971-03-22,https://statiz.sporki.com/player/?m=playerinfo&p_no=1863
이도형,Do-Hyung Lee,1975-05-24,https://statiz.sporki.com/player/?m=playerinfo&p_no=10543
홍우태,Woo-Tai Hong,1971-11-19,https://statiz.sporki.com/player/?m=playerinfo&p_no=1864
